# n ra dec fovra fovdec 
2004 164.49531 31.0 3.0 3.0  
2005 167.99521 31.0 3.0 3.0  
2006 171.49511 31.0 3.0 3.0  
2007 174.99501 31.0 3.0 3.0  
2008 178.49491 31.0 3.0 3.0  
2009 181.99481 31.0 3.0 3.0  
2010 185.49471 31.0 3.0 3.0  
2011 188.99461 31.0 3.0 3.0  
2012 192.49451 31.0 3.0 3.0  
2013 195.99441 31.0 3.0 3.0  
2014 199.49431 31.0 3.0 3.0  
2015 202.99421 31.0 3.0 3.0  
2016 206.49411 31.0 3.0 3.0  
2017 209.99401 31.0 3.0 3.0  
2018 213.49391 31.0 3.0 3.0  
2019 216.99381 31.0 3.0 3.0  
2020 220.49371 31.0 3.0 3.0  
2021 223.99361 31.0 3.0 3.0  
2022 227.49351 31.0 3.0 3.0  
2023 230.99341 31.0 3.0 3.0  
2024 234.49331 31.0 3.0 3.0  
2025 237.99321 31.0 3.0 3.0  
2026 241.49311 31.0 3.0 3.0  
2027 244.99301 31.0 3.0 3.0  
2028 248.49291 31.0 3.0 3.0  
2029 251.99281 31.0 3.0 3.0  
2030 255.49271 31.0 3.0 3.0  
2031 258.99261 31.0 3.0 3.0  
2032 262.49251 31.0 3.0 3.0  
2033 265.99241 31.0 3.0 3.0  
2034 269.49231 31.0 3.0 3.0  
2035 272.99221 31.0 3.0 3.0  
2036 276.49212 31.0 3.0 3.0  
2037 279.99202 31.0 3.0 3.0  
2038 283.49192 31.0 3.0 3.0  
2039 286.99182 31.0 3.0 3.0  
2040 290.49172 31.0 3.0 3.0  
2041 293.99162 31.0 3.0 3.0  
2042 297.49152 31.0 3.0 3.0  
2043 300.99142 31.0 3.0 3.0  
2044 304.49132 31.0 3.0 3.0  
2045 307.99122 31.0 3.0 3.0  
2046 311.49112 31.0 3.0 3.0  
2047 314.99102 31.0 3.0 3.0  
2048 318.49092 31.0 3.0 3.0  
2049 321.99082 31.0 3.0 3.0  
2050 325.49072 31.0 3.0 3.0  
2051 328.99062 31.0 3.0 3.0  
2052 332.49052 31.0 3.0 3.0  
2053 335.99042 31.0 3.0 3.0  
2054 339.49032 31.0 3.0 3.0  
2055 342.99022 31.0 3.0 3.0  
2056 346.49012 31.0 3.0 3.0  
2057 349.99002 31.0 3.0 3.0  
2058 353.48992 31.0 3.0 3.0  
2059 356.98982 31.0 3.0 3.0  
2060 3.61865 34.0 3.0 3.0  
2061 7.23731 34.0 3.0 3.0  
2062 10.85596 34.0 3.0 3.0  
2063 14.47462 34.0 3.0 3.0  
2064 18.09327 34.0 3.0 3.0  
2065 21.71192 34.0 3.0 3.0  
2066 25.33058 34.0 3.0 3.0  
2067 28.94923 34.0 3.0 3.0  
2068 32.56788 34.0 3.0 3.0  
2069 36.18654 34.0 3.0 3.0  
2070 39.80519 34.0 3.0 3.0  
2071 43.42385 34.0 3.0 3.0  
2072 47.0425 34.0 3.0 3.0  
2073 50.66115 34.0 3.0 3.0  
2074 54.27981 34.0 3.0 3.0  
2075 57.89846 34.0 3.0 3.0  
2076 61.51712 34.0 3.0 3.0  
2077 65.13577 34.0 3.0 3.0  
2078 68.75442 34.0 3.0 3.0  
2079 72.37308 34.0 3.0 3.0  
2080 75.99173 34.0 3.0 3.0  
2081 79.61038 34.0 3.0 3.0  
2082 83.22904 34.0 3.0 3.0  
2083 86.84769 34.0 3.0 3.0  
2084 90.46635 34.0 3.0 3.0  
2085 94.085 34.0 3.0 3.0  
2086 97.70365 34.0 3.0 3.0  
2087 101.32231 34.0 3.0 3.0  
2088 104.94096 34.0 3.0 3.0  
2089 108.55962 34.0 3.0 3.0  
2090 112.17827 34.0 3.0 3.0  
2091 115.79692 34.0 3.0 3.0  
2092 119.41558 34.0 3.0 3.0  
2093 123.03423 34.0 3.0 3.0  
2094 126.65288 34.0 3.0 3.0  
2095 130.27154 34.0 3.0 3.0  
2096 133.89019 34.0 3.0 3.0  
2097 137.50885 34.0 3.0 3.0  
2098 141.1275 34.0 3.0 3.0  
2099 144.74615 34.0 3.0 3.0  
2100 148.36481 34.0 3.0 3.0  
2101 151.98346 34.0 3.0 3.0  
2102 155.60212 34.0 3.0 3.0  
2103 159.22077 34.0 3.0 3.0  
2104 162.83942 34.0 3.0 3.0  
2105 166.45808 34.0 3.0 3.0  
2106 170.07673 34.0 3.0 3.0  
2107 173.69538 34.0 3.0 3.0  
2108 177.31404 34.0 3.0 3.0  
2109 180.93269 34.0 3.0 3.0  
2110 184.55135 34.0 3.0 3.0  
2111 188.17 34.0 3.0 3.0  
2112 191.78865 34.0 3.0 3.0  
2113 195.40731 34.0 3.0 3.0  
2114 199.02596 34.0 3.0 3.0  
2115 202.64462 34.0 3.0 3.0  
2116 206.26327 34.0 3.0 3.0  
2117 209.88192 34.0 3.0 3.0  
2118 213.50058 34.0 3.0 3.0  
2119 217.11923 34.0 3.0 3.0  
2120 220.73788 34.0 3.0 3.0  
2121 224.35654 34.0 3.0 3.0  
2122 227.97519 34.0 3.0 3.0  
2123 231.59385 34.0 3.0 3.0  
2124 235.2125 34.0 3.0 3.0  
2125 238.83115 34.0 3.0 3.0  
2126 242.44981 34.0 3.0 3.0  
2127 246.06846 34.0 3.0 3.0  
2128 249.68712 34.0 3.0 3.0  
2129 253.30577 34.0 3.0 3.0  
2130 256.92442 34.0 3.0 3.0  
2131 260.54308 34.0 3.0 3.0  
2132 264.16173 34.0 3.0 3.0  
2133 267.78038 34.0 3.0 3.0  
2134 271.39904 34.0 3.0 3.0  
2135 275.01769 34.0 3.0 3.0  
2136 278.63635 34.0 3.0 3.0  
2137 282.255 34.0 3.0 3.0  
2138 285.87365 34.0 3.0 3.0  
2139 289.49231 34.0 3.0 3.0  
2140 293.11096 34.0 3.0 3.0  
2141 296.72962 34.0 3.0 3.0  
2142 300.34827 34.0 3.0 3.0  
2143 303.96692 34.0 3.0 3.0  
2144 307.58558 34.0 3.0 3.0  
2145 311.20423 34.0 3.0 3.0  
2146 314.82288 34.0 3.0 3.0  
2147 318.44154 34.0 3.0 3.0  
2148 322.06019 34.0 3.0 3.0  
2149 325.67885 34.0 3.0 3.0  
2150 329.2975 34.0 3.0 3.0  
2151 332.91615 34.0 3.0 3.0  
2152 336.53481 34.0 3.0 3.0  
2153 340.15346 34.0 3.0 3.0  
2154 343.77212 34.0 3.0 3.0  
2155 347.39077 34.0 3.0 3.0  
2156 351.00942 34.0 3.0 3.0  
2157 354.62808 34.0 3.0 3.0  
2158 358.24673 34.0 3.0 3.0  
2159 3.75641 37.0 3.0 3.0  
2160 7.51281 37.0 3.0 3.0  
2161 11.26922 37.0 3.0 3.0  
2162 15.02563 37.0 3.0 3.0  
2163 18.78203 37.0 3.0 3.0  
2164 22.53844 37.0 3.0 3.0  
2165 26.29485 37.0 3.0 3.0  
2166 30.05126 37.0 3.0 3.0  
2167 33.80766 37.0 3.0 3.0  
2168 37.56407 37.0 3.0 3.0  
2169 41.32048 37.0 3.0 3.0  
2170 45.07688 37.0 3.0 3.0  
2171 48.83329 37.0 3.0 3.0  
2172 52.5897 37.0 3.0 3.0  
2173 56.3461 37.0 3.0 3.0  
2174 60.10251 37.0 3.0 3.0  
2175 63.85892 37.0 3.0 3.0  
2176 67.61533 37.0 3.0 3.0  
2177 71.37173 37.0 3.0 3.0  
2178 75.12814 37.0 3.0 3.0  
2179 78.88455 37.0 3.0 3.0  
2180 82.64095 37.0 3.0 3.0  
2181 86.39736 37.0 3.0 3.0  
2182 90.15377 37.0 3.0 3.0  
2183 93.91017 37.0 3.0 3.0  
2184 97.66658 37.0 3.0 3.0  
2185 101.42299 37.0 3.0 3.0  
2186 105.1794 37.0 3.0 3.0  
2187 108.9358 37.0 3.0 3.0  
2188 112.69221 37.0 3.0 3.0  
2189 116.44862 37.0 3.0 3.0  
2190 120.20502 37.0 3.0 3.0  
2191 123.96143 37.0 3.0 3.0  
2192 127.71784 37.0 3.0 3.0  
2193 131.47424 37.0 3.0 3.0  
2194 135.23065 37.0 3.0 3.0  
2195 138.98706 37.0 3.0 3.0  
2196 142.74347 37.0 3.0 3.0  
2197 146.49987 37.0 3.0 3.0  
2198 150.25628 37.0 3.0 3.0  
2199 154.01269 37.0 3.0 3.0  
2200 157.76909 37.0 3.0 3.0  
2201 161.5255 37.0 3.0 3.0  
2202 165.28191 37.0 3.0 3.0  
2203 169.03831 37.0 3.0 3.0  
2204 172.79472 37.0 3.0 3.0  
2205 176.55113 37.0 3.0 3.0  
2206 180.30753 37.0 3.0 3.0  
2207 184.06394 37.0 3.0 3.0  
2208 187.82035 37.0 3.0 3.0  
2209 191.57676 37.0 3.0 3.0  
2210 195.33316 37.0 3.0 3.0  
2211 199.08957 37.0 3.0 3.0  
2212 202.84598 37.0 3.0 3.0  
2213 206.60238 37.0 3.0 3.0  
2214 210.35879 37.0 3.0 3.0  
2215 214.1152 37.0 3.0 3.0  
2216 217.8716 37.0 3.0 3.0  
2217 221.62801 37.0 3.0 3.0  
2218 225.38442 37.0 3.0 3.0  
2219 229.14083 37.0 3.0 3.0  
2220 232.89723 37.0 3.0 3.0  
2221 236.65364 37.0 3.0 3.0  
2222 240.41005 37.0 3.0 3.0  
2223 244.16645 37.0 3.0 3.0  
2224 247.92286 37.0 3.0 3.0  
2225 251.67927 37.0 3.0 3.0  
2226 255.43567 37.0 3.0 3.0  
2227 259.19208 37.0 3.0 3.0  
2228 262.94849 37.0 3.0 3.0  
2229 266.7049 37.0 3.0 3.0  
2230 270.4613 37.0 3.0 3.0  
2231 274.21771 37.0 3.0 3.0  
2232 277.97412 37.0 3.0 3.0  
2233 281.73052 37.0 3.0 3.0  
2234 285.48693 37.0 3.0 3.0  
2235 289.24334 37.0 3.0 3.0  
2236 292.99974 37.0 3.0 3.0  
2237 296.75615 37.0 3.0 3.0  
2238 300.51256 37.0 3.0 3.0  
2239 304.26896 37.0 3.0 3.0  
2240 308.02537 37.0 3.0 3.0  
2241 311.78178 37.0 3.0 3.0  
2242 315.53819 37.0 3.0 3.0  
2243 319.29459 37.0 3.0 3.0  
2244 323.051 37.0 3.0 3.0  
2245 326.80741 37.0 3.0 3.0  
2246 330.56381 37.0 3.0 3.0  
2247 334.32022 37.0 3.0 3.0  
2248 338.07663 37.0 3.0 3.0  
2249 341.83303 37.0 3.0 3.0  
2250 345.58944 37.0 3.0 3.0  
2251 349.34585 37.0 3.0 3.0  
2252 353.10226 37.0 3.0 3.0  
2253 356.85866 37.0 3.0 3.0  
2254 3.91622 40.0 3.0 3.0  
2255 7.83244 40.0 3.0 3.0  
2256 11.74867 40.0 3.0 3.0  
2257 15.66489 40.0 3.0 3.0  
2258 19.58111 40.0 3.0 3.0  
2259 23.49733 40.0 3.0 3.0  
2260 27.41355 40.0 3.0 3.0  
2261 31.32977 40.0 3.0 3.0  
2262 35.246 40.0 3.0 3.0  
2263 39.16222 40.0 3.0 3.0  
2264 43.07844 40.0 3.0 3.0  
2265 46.99466 40.0 3.0 3.0  
2266 50.91088 40.0 3.0 3.0  
2267 54.82711 40.0 3.0 3.0  
2268 58.74333 40.0 3.0 3.0  
2269 62.65955 40.0 3.0 3.0  
2270 66.57577 40.0 3.0 3.0  
2271 70.49199 40.0 3.0 3.0  
2272 74.40822 40.0 3.0 3.0  
2273 78.32444 40.0 3.0 3.0  
2274 82.24066 40.0 3.0 3.0  
2275 86.15688 40.0 3.0 3.0  
2276 90.0731 40.0 3.0 3.0  
2277 93.98932 40.0 3.0 3.0  
2278 97.90555 40.0 3.0 3.0  
2279 101.82177 40.0 3.0 3.0  
2280 105.73799 40.0 3.0 3.0  
2281 109.65421 40.0 3.0 3.0  
2282 113.57043 40.0 3.0 3.0  
2283 117.48666 40.0 3.0 3.0  
2284 121.40288 40.0 3.0 3.0  
2285 125.3191 40.0 3.0 3.0  
2286 129.23532 40.0 3.0 3.0  
2287 133.15154 40.0 3.0 3.0  
2288 137.06777 40.0 3.0 3.0  
2289 140.98399 40.0 3.0 3.0  
2290 144.90021 40.0 3.0 3.0  
2291 148.81643 40.0 3.0 3.0  
2292 152.73265 40.0 3.0 3.0  
2293 156.64887 40.0 3.0 3.0  
2294 160.5651 40.0 3.0 3.0  
2295 164.48132 40.0 3.0 3.0  
2296 168.39754 40.0 3.0 3.0  
2297 172.31376 40.0 3.0 3.0  
2298 176.22998 40.0 3.0 3.0  
2299 180.14621 40.0 3.0 3.0  
2300 184.06243 40.0 3.0 3.0  
2301 187.97865 40.0 3.0 3.0  
2302 191.89487 40.0 3.0 3.0  
2303 195.81109 40.0 3.0 3.0  
2304 199.72732 40.0 3.0 3.0  
2305 203.64354 40.0 3.0 3.0  
2306 207.55976 40.0 3.0 3.0  
2307 211.47598 40.0 3.0 3.0  
2308 215.3922 40.0 3.0 3.0  
2309 219.30842 40.0 3.0 3.0  
2310 223.22465 40.0 3.0 3.0  
2311 227.14087 40.0 3.0 3.0  
2312 231.05709 40.0 3.0 3.0  
2313 234.97331 40.0 3.0 3.0  
2314 238.88953 40.0 3.0 3.0  
2315 242.80576 40.0 3.0 3.0  
2316 246.72198 40.0 3.0 3.0  
2317 250.6382 40.0 3.0 3.0  
2318 254.55442 40.0 3.0 3.0  
2319 258.47064 40.0 3.0 3.0  
2320 262.38687 40.0 3.0 3.0  
2321 266.30309 40.0 3.0 3.0  
2322 270.21931 40.0 3.0 3.0  
2323 274.13553 40.0 3.0 3.0  
2324 278.05175 40.0 3.0 3.0  
2325 281.96797 40.0 3.0 3.0  
2326 285.8842 40.0 3.0 3.0  
2327 289.80042 40.0 3.0 3.0  
2328 293.71664 40.0 3.0 3.0  
2329 297.63286 40.0 3.0 3.0  
2330 301.54908 40.0 3.0 3.0  
2331 305.46531 40.0 3.0 3.0  
2332 309.38153 40.0 3.0 3.0  
2333 313.29775 40.0 3.0 3.0  
2334 317.21397 40.0 3.0 3.0  
2335 321.13019 40.0 3.0 3.0  
2336 325.04642 40.0 3.0 3.0  
2337 328.96264 40.0 3.0 3.0  
2338 332.87886 40.0 3.0 3.0  
2339 336.79508 40.0 3.0 3.0  
2340 340.7113 40.0 3.0 3.0  
2341 344.62752 40.0 3.0 3.0  
2342 348.54375 40.0 3.0 3.0  
2343 352.45997 40.0 3.0 3.0  
2344 356.37619 40.0 3.0 3.0  
2345 4.10198 43.0 3.0 3.0  
2346 8.20396 43.0 3.0 3.0  
2347 12.30595 43.0 3.0 3.0  
2348 16.40793 43.0 3.0 3.0  
2349 20.50991 43.0 3.0 3.0  
2350 24.61189 43.0 3.0 3.0  
2351 28.71388 43.0 3.0 3.0  
2352 32.81586 43.0 3.0 3.0  
2353 36.91784 43.0 3.0 3.0  
2354 41.01982 43.0 3.0 3.0  
2355 45.12181 43.0 3.0 3.0  
2356 49.22379 43.0 3.0 3.0  
2357 53.32577 43.0 3.0 3.0  
2358 57.42775 43.0 3.0 3.0  
2359 61.52974 43.0 3.0 3.0  
2360 65.63172 43.0 3.0 3.0  
2361 69.7337 43.0 3.0 3.0  
2362 73.83568 43.0 3.0 3.0  
2363 77.93767 43.0 3.0 3.0  
2364 82.03965 43.0 3.0 3.0  
2365 86.14163 43.0 3.0 3.0  
2366 90.24361 43.0 3.0 3.0  
2367 94.34559 43.0 3.0 3.0  
2368 98.44758 43.0 3.0 3.0  
2369 102.54956 43.0 3.0 3.0  
2370 106.65154 43.0 3.0 3.0  
2371 110.75352 43.0 3.0 3.0  
2372 114.85551 43.0 3.0 3.0  
2373 118.95749 43.0 3.0 3.0  
2374 123.05947 43.0 3.0 3.0  
2375 127.16145 43.0 3.0 3.0  
2376 131.26344 43.0 3.0 3.0  
2377 135.36542 43.0 3.0 3.0  
2378 139.4674 43.0 3.0 3.0  
2379 143.56938 43.0 3.0 3.0  
2380 147.67137 43.0 3.0 3.0  
2381 151.77335 43.0 3.0 3.0  
2382 155.87533 43.0 3.0 3.0  
2383 159.97731 43.0 3.0 3.0  
2384 164.0793 43.0 3.0 3.0  
2385 168.18128 43.0 3.0 3.0  
2386 172.28326 43.0 3.0 3.0  
2387 176.38524 43.0 3.0 3.0  
2388 180.48722 43.0 3.0 3.0  
2389 184.58921 43.0 3.0 3.0  
2390 188.69119 43.0 3.0 3.0  
2391 192.79317 43.0 3.0 3.0  
2392 196.89515 43.0 3.0 3.0  
2393 200.99714 43.0 3.0 3.0  
2394 205.09912 43.0 3.0 3.0  
2395 209.2011 43.0 3.0 3.0  
2396 213.30308 43.0 3.0 3.0  
2397 217.40507 43.0 3.0 3.0  
2398 221.50705 43.0 3.0 3.0  
2399 225.60903 43.0 3.0 3.0  
2400 229.71101 43.0 3.0 3.0  
2401 233.813 43.0 3.0 3.0  
2402 237.91498 43.0 3.0 3.0  
2403 242.01696 43.0 3.0 3.0  
2404 246.11894 43.0 3.0 3.0  
2405 250.22093 43.0 3.0 3.0  
2406 254.32291 43.0 3.0 3.0  
2407 258.42489 43.0 3.0 3.0  
2408 262.52687 43.0 3.0 3.0  
2409 266.62885 43.0 3.0 3.0  
2410 270.73084 43.0 3.0 3.0  
2411 274.83282 43.0 3.0 3.0  
2412 278.9348 43.0 3.0 3.0  
2413 283.03678 43.0 3.0 3.0  
2414 287.13877 43.0 3.0 3.0  
2415 291.24075 43.0 3.0 3.0  
2416 295.34273 43.0 3.0 3.0  
2417 299.44471 43.0 3.0 3.0  
2418 303.5467 43.0 3.0 3.0  
2419 307.64868 43.0 3.0 3.0  
2420 311.75066 43.0 3.0 3.0  
2421 315.85264 43.0 3.0 3.0  
2422 319.95463 43.0 3.0 3.0  
2423 324.05661 43.0 3.0 3.0  
2424 328.15859 43.0 3.0 3.0  
2425 332.26057 43.0 3.0 3.0  
2426 336.36256 43.0 3.0 3.0  
2427 340.46454 43.0 3.0 3.0  
2428 344.56652 43.0 3.0 3.0  
2429 348.6685 43.0 3.0 3.0  
2430 352.77048 43.0 3.0 3.0  
2431 356.87247 43.0 3.0 3.0  
2432 4.31867 46.0 3.0 3.0  
2433 8.63734 46.0 3.0 3.0  
2434 12.95601 46.0 3.0 3.0  
2435 17.27468 46.0 3.0 3.0  
2436 21.59335 46.0 3.0 3.0  
2437 25.91202 46.0 3.0 3.0  
2438 30.23069 46.0 3.0 3.0  
2439 34.54936 46.0 3.0 3.0  
2440 38.86803 46.0 3.0 3.0  
2441 43.1867 46.0 3.0 3.0  
2442 47.50537 46.0 3.0 3.0  
2443 51.82404 46.0 3.0 3.0  
2444 56.14271 46.0 3.0 3.0  
2445 60.46137 46.0 3.0 3.0  
2446 64.78004 46.0 3.0 3.0  
2447 69.09871 46.0 3.0 3.0  
2448 73.41738 46.0 3.0 3.0  
2449 77.73605 46.0 3.0 3.0  
2450 82.05472 46.0 3.0 3.0  
2451 86.37339 46.0 3.0 3.0  
2452 90.69206 46.0 3.0 3.0  
2453 95.01073 46.0 3.0 3.0  
2454 99.3294 46.0 3.0 3.0  
2455 103.64807 46.0 3.0 3.0  
2456 107.96674 46.0 3.0 3.0  
2457 112.28541 46.0 3.0 3.0  
2458 116.60408 46.0 3.0 3.0  
2459 120.92275 46.0 3.0 3.0  
2460 125.24142 46.0 3.0 3.0  
2461 129.56009 46.0 3.0 3.0  
2462 133.87876 46.0 3.0 3.0  
2463 138.19743 46.0 3.0 3.0  
2464 142.5161 46.0 3.0 3.0  
2465 146.83477 46.0 3.0 3.0  
2466 151.15344 46.0 3.0 3.0  
2467 155.47211 46.0 3.0 3.0  
2468 159.79078 46.0 3.0 3.0  
2469 164.10945 46.0 3.0 3.0  
2470 168.42812 46.0 3.0 3.0  
2471 172.74678 46.0 3.0 3.0  
2472 177.06545 46.0 3.0 3.0  
2473 181.38412 46.0 3.0 3.0  
2474 185.70279 46.0 3.0 3.0  
2475 190.02146 46.0 3.0 3.0  
2476 194.34013 46.0 3.0 3.0  
2477 198.6588 46.0 3.0 3.0  
2478 202.97747 46.0 3.0 3.0  
2479 207.29614 46.0 3.0 3.0  
2480 211.61481 46.0 3.0 3.0  
2481 215.93348 46.0 3.0 3.0  
2482 220.25215 46.0 3.0 3.0  
2483 224.57082 46.0 3.0 3.0  
2484 228.88949 46.0 3.0 3.0  
2485 233.20816 46.0 3.0 3.0  
2486 237.52683 46.0 3.0 3.0  
2487 241.8455 46.0 3.0 3.0  
2488 246.16417 46.0 3.0 3.0  
2489 250.48284 46.0 3.0 3.0  
2490 254.80151 46.0 3.0 3.0  
2491 259.12018 46.0 3.0 3.0  
2492 263.43885 46.0 3.0 3.0  
2493 267.75752 46.0 3.0 3.0  
2494 272.07619 46.0 3.0 3.0  
2495 276.39486 46.0 3.0 3.0  
2496 280.71353 46.0 3.0 3.0  
2497 285.03219 46.0 3.0 3.0  
2498 289.35086 46.0 3.0 3.0  
2499 293.66953 46.0 3.0 3.0  
2500 297.9882 46.0 3.0 3.0  
2501 302.30687 46.0 3.0 3.0  
2502 306.62554 46.0 3.0 3.0  
2503 310.94421 46.0 3.0 3.0  
2504 315.26288 46.0 3.0 3.0  
2505 319.58155 46.0 3.0 3.0  
2506 323.90022 46.0 3.0 3.0  
2507 328.21889 46.0 3.0 3.0  
2508 332.53756 46.0 3.0 3.0  
2509 336.85623 46.0 3.0 3.0  
2510 341.1749 46.0 3.0 3.0  
2511 345.49357 46.0 3.0 3.0  
2512 349.81224 46.0 3.0 3.0  
2513 354.13091 46.0 3.0 3.0  
2514 358.44958 46.0 3.0 3.0  
2515 4.57276 49.0 3.0 3.0  
2516 9.14552 49.0 3.0 3.0  
2517 13.71828 49.0 3.0 3.0  
2518 18.29104 49.0 3.0 3.0  
2519 22.8638 49.0 3.0 3.0  
2520 27.43656 49.0 3.0 3.0  
2521 32.00931 49.0 3.0 3.0  
2522 36.58207 49.0 3.0 3.0  
2523 41.15483 49.0 3.0 3.0  
2524 45.72759 49.0 3.0 3.0  
2525 50.30035 49.0 3.0 3.0  
2526 54.87311 49.0 3.0 3.0  
2527 59.44587 49.0 3.0 3.0  
2528 64.01863 49.0 3.0 3.0  
2529 68.59139 49.0 3.0 3.0  
2530 73.16415 49.0 3.0 3.0  
2531 77.73691 49.0 3.0 3.0  
2532 82.30967 49.0 3.0 3.0  
2533 86.88243 49.0 3.0 3.0  
2534 91.45519 49.0 3.0 3.0  
2535 96.02794 49.0 3.0 3.0  
2536 100.6007 49.0 3.0 3.0  
2537 105.17346 49.0 3.0 3.0  
2538 109.74622 49.0 3.0 3.0  
2539 114.31898 49.0 3.0 3.0  
2540 118.89174 49.0 3.0 3.0  
2541 123.4645 49.0 3.0 3.0  
2542 128.03726 49.0 3.0 3.0  
2543 132.61002 49.0 3.0 3.0  
2544 137.18278 49.0 3.0 3.0  
2545 141.75554 49.0 3.0 3.0  
2546 146.3283 49.0 3.0 3.0  
2547 150.90106 49.0 3.0 3.0  
2548 155.47381 49.0 3.0 3.0  
2549 160.04657 49.0 3.0 3.0  
2550 164.61933 49.0 3.0 3.0  
2551 169.19209 49.0 3.0 3.0  
2552 173.76485 49.0 3.0 3.0  
2553 178.33761 49.0 3.0 3.0  
2554 182.91037 49.0 3.0 3.0  
2555 187.48313 49.0 3.0 3.0  
2556 192.05589 49.0 3.0 3.0  
2557 196.62865 49.0 3.0 3.0  
2558 201.20141 49.0 3.0 3.0  
2559 205.77417 49.0 3.0 3.0  
2560 210.34693 49.0 3.0 3.0  
2561 214.91969 49.0 3.0 3.0  
2562 219.49244 49.0 3.0 3.0  
2563 224.0652 49.0 3.0 3.0  
2564 228.63796 49.0 3.0 3.0  
2565 233.21072 49.0 3.0 3.0  
2566 237.78348 49.0 3.0 3.0  
2567 242.35624 49.0 3.0 3.0  
2568 246.929 49.0 3.0 3.0  
2569 251.50176 49.0 3.0 3.0  
2570 256.07452 49.0 3.0 3.0  
2571 260.64728 49.0 3.0 3.0  
2572 265.22004 49.0 3.0 3.0  
2573 269.7928 49.0 3.0 3.0  
2574 274.36556 49.0 3.0 3.0  
2575 278.93831 49.0 3.0 3.0  
2576 283.51107 49.0 3.0 3.0  
2577 288.08383 49.0 3.0 3.0  
2578 292.65659 49.0 3.0 3.0  
2579 297.22935 49.0 3.0 3.0  
2580 301.80211 49.0 3.0 3.0  
2581 306.37487 49.0 3.0 3.0  
2582 310.94763 49.0 3.0 3.0  
2583 315.52039 49.0 3.0 3.0  
2584 320.09315 49.0 3.0 3.0  
2585 324.66591 49.0 3.0 3.0  
2586 329.23867 49.0 3.0 3.0  
2587 333.81143 49.0 3.0 3.0  
2588 338.38419 49.0 3.0 3.0  
2589 342.95694 49.0 3.0 3.0  
2590 347.5297 49.0 3.0 3.0  
2591 352.10246 49.0 3.0 3.0  
2592 356.67522 49.0 3.0 3.0  
2593 4.87281 52.0 3.0 3.0  
2594 9.74562 52.0 3.0 3.0  
2595 14.61842 52.0 3.0 3.0  
2596 19.49123 52.0 3.0 3.0  
2597 24.36404 52.0 3.0 3.0  
2598 29.23685 52.0 3.0 3.0  
2599 34.10965 52.0 3.0 3.0  
2600 38.98246 52.0 3.0 3.0  
2601 43.85527 52.0 3.0 3.0  
2602 48.72808 52.0 3.0 3.0  
2603 53.60089 52.0 3.0 3.0  
2604 58.47369 52.0 3.0 3.0  
2605 63.3465 52.0 3.0 3.0  
2606 68.21931 52.0 3.0 3.0  
2607 73.09212 52.0 3.0 3.0  
2608 77.96492 52.0 3.0 3.0  
2609 82.83773 52.0 3.0 3.0  
2610 87.71054 52.0 3.0 3.0  
2611 92.58335 52.0 3.0 3.0  
2612 97.45615 52.0 3.0 3.0  
2613 102.32896 52.0 3.0 3.0  
2614 107.20177 52.0 3.0 3.0  
2615 112.07458 52.0 3.0 3.0  
2616 116.94739 52.0 3.0 3.0  
2617 121.82019 52.0 3.0 3.0  
2618 126.693 52.0 3.0 3.0  
2619 131.56581 52.0 3.0 3.0  
2620 136.43862 52.0 3.0 3.0  
2621 141.31142 52.0 3.0 3.0  
2622 146.18423 52.0 3.0 3.0  
2623 151.05704 52.0 3.0 3.0  
2624 155.92985 52.0 3.0 3.0  
2625 160.80266 52.0 3.0 3.0  
2626 165.67546 52.0 3.0 3.0  
2627 170.54827 52.0 3.0 3.0  
2628 175.42108 52.0 3.0 3.0  
2629 180.29389 52.0 3.0 3.0  
2630 185.16669 52.0 3.0 3.0  
2631 190.0395 52.0 3.0 3.0  
2632 194.91231 52.0 3.0 3.0  
2633 199.78512 52.0 3.0 3.0  
2634 204.65792 52.0 3.0 3.0  
2635 209.53073 52.0 3.0 3.0  
2636 214.40354 52.0 3.0 3.0  
2637 219.27635 52.0 3.0 3.0  
2638 224.14916 52.0 3.0 3.0  
2639 229.02196 52.0 3.0 3.0  
2640 233.89477 52.0 3.0 3.0  
2641 238.76758 52.0 3.0 3.0  
2642 243.64039 52.0 3.0 3.0  
2643 248.51319 52.0 3.0 3.0  
2644 253.386 52.0 3.0 3.0  
2645 258.25881 52.0 3.0 3.0  
2646 263.13162 52.0 3.0 3.0  
2647 268.00443 52.0 3.0 3.0  
2648 272.87723 52.0 3.0 3.0  
2649 277.75004 52.0 3.0 3.0  
2650 282.62285 52.0 3.0 3.0  
2651 287.49566 52.0 3.0 3.0  
2652 292.36846 52.0 3.0 3.0  
2653 297.24127 52.0 3.0 3.0  
2654 302.11408 52.0 3.0 3.0  
2655 306.98689 52.0 3.0 3.0  
2656 311.8597 52.0 3.0 3.0  
2657 316.7325 52.0 3.0 3.0  
2658 321.60531 52.0 3.0 3.0  
2659 326.47812 52.0 3.0 3.0  
2660 331.35093 52.0 3.0 3.0  
2661 336.22373 52.0 3.0 3.0  
2662 341.09654 52.0 3.0 3.0  
2663 345.96935 52.0 3.0 3.0  
2664 350.84216 52.0 3.0 3.0  
2665 355.71496 52.0 3.0 3.0  
2666 5.23034 55.0 3.0 3.0  
2667 10.46068 55.0 3.0 3.0  
2668 15.69102 55.0 3.0 3.0  
2669 20.92136 55.0 3.0 3.0  
